#timestep       power           acc-energy      avg-power       dt              acc-time       
1               15.098000       0.304738        15.098000       0.020184        0.020184       
2               20.722000       0.730409        17.934719       0.020542        0.040726       
3               20.722000       1.151335        18.862290       0.020313        0.061039       
4               20.722000       1.572158        19.326561       0.020308        0.081347       
5               20.722000       1.991944        19.604783       0.020258        0.101605       
6               20.722000       2.413119        19.791017       0.020325        0.121930       
7               35.559000       3.136104        22.044567       0.020332        0.142262       
8               35.559000       3.858805        23.733934       0.020324        0.162586       
9               35.559000       4.581506        25.047873       0.020324        0.182910       
10              35.559000       5.304279        26.099110       0.020326        0.203236       
11              35.559000       6.027762        26.959961       0.020346        0.223582       
