#timestep       power           acc-energy      avg-power       dt              acc-time       
1               283.131000      5.717831        283.131000      0.020195        0.020195       
2               283.131000      11.557407       283.131000      0.020625        0.040820       
3               277.343000      17.153634       281.216343      0.020178        0.060998       
4               277.343000      22.768998       280.251070      0.020247        0.081245       
5               277.343000      28.370217       279.672099      0.020196        0.101441       
6               277.343000      33.973378       279.285275      0.020203        0.121644       
7               277.343000      39.571547       279.008852      0.020185        0.141829       
8               299.781000      45.624425       281.597486      0.020191        0.162020       
9               299.781000      51.673705       283.611356      0.020179        0.182199       
10              299.781000      57.726883       285.224558      0.020192        0.202391       
11              299.781000      63.756678       286.540430      0.020114        0.222505       
12              299.781000      69.799964       287.640374      0.020159        0.242664       
13              315.597000      76.165555       289.785778      0.020170        0.262834       
14              315.597000      82.528622       291.624694      0.020162        0.282996       
15              315.597000      88.909362       293.223143      0.020218        0.303214       
