#timestep       power           acc-energy      avg-power       dt              acc-time       
1               258.729000      5.223221        258.729000      0.020188        0.020188       
2               258.729000      10.531046       258.729000      0.020515        0.040703       
3               258.729000      15.787902       258.729000      0.020318        0.061021       
4               284.152000      21.558745       265.077404      0.020309        0.081330       
5               284.152000      27.335271       268.891798      0.020329        0.101659       
6               284.152000      33.104693       271.432266      0.020304        0.121963       
7               284.152000      38.874116       273.247596      0.020304        0.142267       
8               284.152000      44.652631       274.611359      0.020336        0.162603       
9               304.592000      50.836458       277.939135      0.020302        0.182905       
10              304.592000      57.020284       280.601969      0.020302        0.203207       
11              304.592000      63.204416       282.781154      0.020303        0.223510       
12              304.592000      69.400122       284.600521      0.020341        0.243851       
