#timestep       power           acc-energy      avg-power       dt              acc-time       
1               292.755000      5.909845        292.755000      0.020187        0.020187       
2               292.755000      11.917178       292.755000      0.020520        0.040707       
3               292.755000      17.860983       292.755000      0.020303        0.061010       
4               292.755000      23.807422       292.755000      0.020312        0.081322       
5               271.306000      29.320360       288.466973      0.020320        0.101642       
6               271.306000      34.845507       285.602521      0.020365        0.122007       
7               271.306000      40.358987       283.561237      0.020322        0.142329       
8               271.306000      45.876537       282.029050      0.020337        0.162666       
9               271.306000      51.419590       280.832511      0.020431        0.183097       
10              249.218000      56.480211       277.676391      0.020306        0.203403       
11              249.218000      61.540333       275.093463      0.020304        0.223707       
12              249.218000      66.600954       272.940187      0.020306        0.244013       
13              249.218000      71.659830       271.118338      0.020299        0.264312       
14              249.218000      76.730420       269.553006      0.020346        0.284658       
15              226.921000      81.342589       266.711879      0.020325        0.304983       
16              226.921000      85.953624       264.226348      0.020320        0.325303       
17              226.921000      90.571466       262.030030      0.020350        0.345653       
18              226.921000      95.178870       260.082113      0.020304        0.365957       
19              226.921000      99.786728       258.338820      0.020306        0.386263       
20              204.544000      103.963516      255.637723      0.020420        0.406683       
21              204.544000      108.091419      253.222147      0.020181        0.426864       
22              204.544000      112.216458      251.026120      0.020167        0.447031       
23              204.544000      116.344974      249.018062      0.020184        0.467215       
24              204.544000      120.470012      247.177804      0.020167        0.487382       
25              182.103000      124.142666      244.591993      0.020168        0.507550       
26              182.103000      127.818415      242.201891      0.020185        0.527735       
27              182.103000      131.490704      239.989896      0.020166        0.547901       
28              182.103000      135.165542      237.933574      0.020180        0.568081       
29              182.103000      138.836921      236.020075      0.020161        0.588242       
30              167.598000      142.218378      233.751103      0.020176        0.608418       
31              167.598000      145.596651      231.629720      0.020157        0.628575       
32              167.598000      148.975930      229.639592      0.020163        0.648738       
33              167.598000      152.355208      227.769443      0.020163        0.668901       
34              142.231000      155.222158      225.267189      0.020157        0.689058       
35              142.231000      158.094513      222.902848      0.020195        0.709253       
36              142.231000      160.964735      220.671035      0.020180        0.729433       
37              142.231000      163.838512      218.556840      0.020205        0.749638       
38              142.231000      166.713428      216.552849      0.020213        0.769851       
39              103.633000      168.803705      213.669896      0.020170        0.790021       
40              103.633000      170.895330      210.928766      0.020183        0.810204       
41              103.633000      172.987369      208.320381      0.020187        0.830391       
42              103.633000      175.080549      205.834485      0.020198        0.850589       
43              103.633000      177.183677      203.452906      0.020294        0.870883       
44              66.143000       178.517583      200.345191      0.020167        0.891050       
45              66.143000       179.851422      197.375181      0.020166        0.911216       
46              66.143000       181.191480      194.520825      0.020260        0.931476       
