#timestep       power           acc-energy      avg-power       dt              acc-time       
1               18.400000       0.371441        18.400000       0.020187        0.020187       
2               18.400000       0.749119        18.400000       0.020526        0.040713       
3               18.400000       1.123081        18.400000       0.020324        0.061037       
4               18.400000       1.496730        18.400000       0.020307        0.081344       
5               18.400000       1.870342        18.400000       0.020305        0.101649       
6               49.230000       2.871335        23.539007       0.020333        0.121982       
7               49.230000       3.871196        27.206002       0.020310        0.142292       
8               49.230000       4.870959        29.956699       0.020308        0.162600       
9               49.230000       5.870771        32.096679       0.020309        0.182909       
10              49.230000       6.871617        33.810525       0.020330        0.203239       
11              69.196000       8.279133        37.029847       0.020341        0.223580       
12              69.196000       9.684711        39.708854       0.020313        0.243893       
13              69.196000       11.083439       41.965716       0.020214        0.264107       
14              69.196000       12.488810       43.910210       0.020310        0.284417       
15              87.339000       14.262753       46.804864       0.020311        0.304728       
16              87.339000       16.039752       49.341848       0.020346        0.325074       
17              87.339000       17.813694       51.576340       0.020311        0.345385       
18              87.339000       19.590606       53.565762       0.020345        0.365730       
