#timestep       power           acc-energy      avg-power       dt              acc-time       
1               38.143000       0.770527        38.143000       0.020201        0.020201       
2               38.143000       1.553183        38.143000       0.020519        0.040720       
3               38.143000       2.327905        38.143000       0.020311        0.061031       
4               38.143000       3.102590        38.143000       0.020310        0.081341       
5               51.438000       4.149353        40.803543       0.020350        0.101691       
6               51.438000       5.194007        42.573831       0.020309        0.122000       
7               51.438000       6.238765        43.838949       0.020311        0.142311       
8               51.438000       7.283625        44.788129       0.020313        0.162624       
9               51.438000       8.328330        45.526422       0.020310        0.182934       
10              63.632000       9.620251        47.335136       0.020303        0.203237       
11              63.632000       10.912299       48.815430       0.020305        0.223542       
12              63.632000       12.204792       50.049587       0.020312        0.243854       
13              63.632000       13.497476       51.094095       0.020315        0.264169       
14              63.632000       14.791305       51.990163       0.020333        0.284502       
15              74.596000       16.312765       53.502370       0.020396        0.304898       
