#timestep       power           acc-energy      avg-power       dt              acc-time       
1               272.986000      5.510495        272.986000      0.020186        0.020186       
2               272.986000      11.112168       272.986000      0.020520        0.040706       
3               272.986000      16.655422       272.986000      0.020306        0.061012       
4               272.986000      22.198403       272.986000      0.020305        0.081317       
5               292.001000      28.132447       276.787915      0.020322        0.101639       
6               292.001000      34.078171       279.326983      0.020362        0.122001       
7               292.001000      39.980387       281.128352      0.020213        0.142214       
8               292.001000      45.871800       282.479214      0.020176        0.162390       
9               292.001000      51.759708       283.530943      0.020164        0.182554       
10              314.171000      58.094338       286.578519      0.020163        0.202717       
11              314.171000      64.431481       289.075594      0.020171        0.222888       
12              314.171000      70.768310       291.158119      0.020170        0.243058       
13              314.171000      77.104511       292.921333      0.020168        0.263226       
14              314.171000      83.439141       294.433237      0.020163        0.283389       
15              333.057000      90.157566       296.999833      0.020172        0.303561       
16              333.057000      96.891646       299.251485      0.020219        0.323780       
