#timestep       power           acc-energy      avg-power       dt              acc-time       
1               280.478000      5.660887        280.478000      0.020183        0.020183       
2               280.478000      11.417137       280.478000      0.020523        0.040706       
3               280.729000      17.117059       280.561532      0.020304        0.061010       
4               280.729000      22.817261       280.603350      0.020305        0.081315       
5               280.729000      28.519429       280.628464      0.020312        0.101627       
6               280.729000      34.219350       280.645205      0.020304        0.121931       
7               280.729000      39.926010       280.657179      0.020328        0.142259       
8               301.110000      46.050286       283.215574      0.020339        0.162598       
9               301.110000      52.178477       285.206213      0.020352        0.182950       
10              301.110000      58.256984       286.786672      0.020187        0.203137       
11              301.110000      64.327964       288.079947      0.020162        0.223299       
12              301.110000      70.412193       289.161178      0.020206        0.243505       
13              319.452000      76.844039       291.474475      0.020134        0.263639       
14              319.452000      83.296650       293.465463      0.020199        0.283838       
15              319.452000      89.754692       295.193261      0.020216        0.304054       
