#timestep       power           acc-energy      avg-power       dt              acc-time       
1               26.206000       0.529204        26.206000       0.020194        0.020194       
2               26.206000       1.066060        26.206000       0.020486        0.040680       
3               26.206000       1.595710        26.206000       0.020211        0.060891       
4               26.206000       2.124154        26.206000       0.020165        0.081056       
5               26.206000       2.652152        26.206000       0.020148        0.101204       
6               51.446000       3.690744        30.403518       0.020188        0.121392       
7               51.446000       4.727175        33.398628       0.020146        0.141538       
8               51.446000       5.763966        35.648034       0.020153        0.161691       
9               51.446000       6.801529        37.400014       0.020168        0.181859       
10              51.446000       7.839041        38.802138       0.020167        0.202026       
11              76.813000       9.390279        42.256489       0.020195        0.222221       
12              76.813000       10.940289       45.133204       0.020179        0.242400       
13              76.813000       12.490529       47.568107       0.020182        0.262582       
14              76.813000       14.041153       49.655912       0.020187        0.282769       
15              76.813000       15.591854       51.465566       0.020188        0.302957       
16              102.160000      17.653953       54.632184       0.020185        0.323142       
17              102.160000      19.717687       57.428540       0.020201        0.343343       
18              102.160000      21.784691       59.917845       0.020233        0.363576       
