1               30.402789       0.622375        30.402789       0.020471        0.020471       
2               31.520107       1.260437        30.958319       0.020243        0.040714       
3               31.181135       1.891418        31.032296       0.020236        0.060950       
4               32.638718       2.552124        31.432809       0.020243        0.081193       
5               31.286549       3.185364        31.403624       0.020240        0.101433       
6               34.215491       3.878296        31.871602       0.020252        0.121685       
7               29.972729       4.486023        31.600390       0.020276        0.141961       
8               33.746225       5.168945        31.868120       0.020237        0.162198       
9               17.308741       5.528015        30.217145       0.020745        0.182943       
10              13.459756       5.808167        28.505359       0.020814        0.203757       
