#timestep       power           acc-energy      avg-power       dt              acc-time       
1               51.815000       1.046663        51.815000       0.020200        0.020200       
2               51.815000       2.106124        51.815000       0.020447        0.040647       
3               58.565000       3.283632        54.048890       0.020106        0.060753       
4               58.565000       4.466294        55.175532       0.020194        0.080947       
5               58.565000       5.648136        55.851904       0.020180        0.101127       
6               58.565000       6.835014        56.304843       0.020266        0.121393       
7               58.565000       8.017617        56.627187       0.020193        0.141586       
8               70.477000       9.438645        58.353650       0.020163        0.161749       
9               70.477000       10.860166       59.697809       0.020170        0.181919       
10              70.477000       12.282039       60.773893       0.020175        0.202094       
11              70.477000       13.703913       61.654629       0.020175        0.222269       
12              70.477000       15.125152       62.388483       0.020166        0.242435       
13              81.093000       16.760392       63.824799       0.020165        0.262600       
14              81.093000       18.395795       65.056370       0.020167        0.282767       
15              81.093000       20.031603       66.124212       0.020172        0.302939       
16              81.093000       21.666275       67.058114       0.020158        0.323097       
17              81.093000       23.301191       67.882442       0.020161        0.343258       
18              91.986000       25.155721       69.219609       0.020161        0.363419       
19              91.986000       27.010343       70.416269       0.020162        0.383581       
20              91.986000       28.865424       71.493666       0.020167        0.403748       
21              91.986000       30.721242       72.468920       0.020175        0.423923       
22              91.986000       32.576048       73.355103       0.020164        0.444087       
23              184.798000      36.301021       78.193840       0.020157        0.464244       
24              184.798000      40.037452       82.642951       0.020219        0.484463       
