#timestep       power           acc-energy      avg-power       dt              acc-time       
1               303.083000      6.128944        303.083000      0.020222        0.020222       
2               303.083000      12.345783       303.083000      0.020512        0.040734       
3               282.060000      18.030984       296.123900      0.020156        0.060890       
4               282.060000      23.746648       292.612171      0.020264        0.081154       
5               282.060000      29.447363       290.508191      0.020211        0.101365       
6               282.060000      35.132846       289.106879      0.020157        0.121522       
7               282.060000      40.840330       288.100978      0.020235        0.141757       
8               259.506000      46.077421       284.537421      0.020181        0.161938       
9               259.506000      51.310878       281.765346      0.020167        0.182105       
10              259.506000      56.550045       279.543857      0.020189        0.202294       
11              259.506000      61.769749       277.731685      0.020114        0.222408       
12              259.506000      66.999573       276.217418      0.020153        0.242561       
13              237.713000      71.796146       273.260331      0.020178        0.262739       
14              237.713000      76.611023       270.716068      0.020255        0.282994       
15              237.713000      81.407596       268.519506      0.020178        0.303172       
16              237.713000      86.215103       266.592980      0.020224        0.323396       
17              237.713000      91.011676       264.896868      0.020178        0.343574       
18              215.414000      95.359593       262.151190      0.020184        0.363758       
19              215.414000      99.726465       259.684049      0.020272        0.384030       
20              215.414000      104.069427      257.475864      0.020161        0.404191       
21              215.414000      108.416481      255.475707      0.020180        0.424371       
22              215.414000      112.768706      253.655077      0.020204        0.444575       
23              193.054000      116.664342      251.023859      0.020179        0.464754       
24              193.054000      120.561524      248.610704      0.020187        0.484941       
25              193.054000      124.456581      246.391591      0.020176        0.505117       
26              193.054000      128.350866      244.343336      0.020172        0.525289       
27              193.054000      132.231638      242.452915      0.020102        0.545391       
28              178.614000      135.831246      240.178034      0.020153        0.565544       
29              178.614000      139.432819      238.058586      0.020164        0.585708       
30              178.614000      143.038142      236.078222      0.020185        0.605893       
31              178.614000      146.641501      234.226530      0.020174        0.626067       
32              178.614000      150.243967      232.490865      0.020169        0.646236       
33              151.813000      153.303758      230.050763      0.020155        0.666391       
34              151.813000      156.369318      227.749726      0.020193        0.686584       
35              151.813000      159.434422      225.580486      0.020190        0.706774       
36              151.813000      162.497098      223.533317      0.020174        0.726948       
37              151.813000      165.564327      221.593902      0.020204        0.747152       
38              114.210000      167.869542      218.769277      0.020184        0.767336       
39              114.210000      170.177384      216.086466      0.020207        0.787543       
40              114.210000      172.480885      213.542556      0.020169        0.807712       
41              114.210000      174.785414      211.121543      0.020178        0.827890       
42              114.210000      177.090401      208.815290      0.020182        0.848072       
43              76.100000       178.629828      205.723393      0.020229        0.868301       
44              76.100000       180.166363      202.777698      0.020191        0.888492       
45              76.100000       181.697342      199.972862      0.020118        0.908610       
46              76.100000       183.232356      197.282627      0.020171        0.928781       
47              76.100000       184.766455      194.708259      0.020159        0.948940       
48              62.326000       186.025191      191.949521      0.020196        0.969136       
49              62.326000       187.283740      189.303801      0.020193        0.989329       
50              62.326000       188.537241      186.773908      0.020112        1.009441       
51              62.326000       189.797348      184.330296      0.020218        1.029659       
