#timestep       power           acc-energy      avg-power       dt              acc-time       
1               301.035000      6.082111        301.035000      0.020204        0.020204       
2               283.024000      11.899952       291.951729      0.020556        0.040760       
3               283.024000      17.646472       288.983227      0.020304        0.061064       
4               283.024000      23.392425       287.496313      0.020302        0.081366       
5               283.024000      29.145737       286.602326      0.020328        0.101694       
6               283.024000      34.896219       286.006446      0.020318        0.122012       
7               261.210000      40.199826       282.468776      0.020304        0.142316       
8               261.210000      45.513621       279.810041      0.020343        0.162659       
9               261.210000      50.816968       277.746024      0.020303        0.182962       
10              261.210000      56.123188       276.093528      0.020314        0.203276       
11              261.210000      61.439073       274.739064      0.020351        0.223627       
12              239.055000      66.298583       271.765624      0.020328        0.243955       
13              239.055000      71.159527       269.248917      0.020334        0.264289       
14              239.055000      76.023818       267.090428      0.020348        0.284637       
15              239.055000      80.879742       265.222963      0.020313        0.304950       
16              239.055000      85.747380       263.585052      0.020362        0.325312       
17              216.731000      90.153305       260.829314      0.020329        0.345641       
18              216.731000      94.554245       258.382346      0.020306        0.365947       
19              216.731000      98.957785       256.191436      0.020318        0.386265       
20              216.731000      103.360242      254.219957      0.020313        0.406578       
21              216.731000      107.743410      252.443544      0.020224        0.426802       
22              194.296000      111.694613      249.798973      0.020336        0.447138       
23              194.296000      115.639405      247.388237      0.020303        0.467441       
24              194.296000      119.584779      245.177888      0.020306        0.487747       
25              194.296000      123.532680      243.142977      0.020319        0.508066       
26              171.989000      127.026464      240.407404      0.020314        0.528380       
27              171.989000      130.525580      237.870665      0.020345        0.548725       
28              171.989000      134.019709      235.518546      0.020316        0.569041       
29              171.989000      137.512290      233.329526      0.020307        0.589348       
30              171.989000      141.016049      231.280013      0.020372        0.609720       
31              163.098000      144.312260      229.092534      0.020210        0.629930       
32              163.098000      147.625759      227.030630      0.020316        0.650246       
33              163.098000      150.943662      225.091169      0.020343        0.670589       
34              163.098000      154.257813      223.267917      0.020320        0.690909       
35              163.098000      157.569355      221.550161      0.020304        0.711213       
36              127.039000      160.149898      218.925777      0.020313        0.731526       
37              127.039000      162.733236      216.440587      0.020335        0.751861       
38              127.039000      165.312382      214.090007      0.020302        0.772163       
39              127.039000      167.891782      211.859651      0.020304        0.792467       
40              127.039000      170.473976      209.738490      0.020326        0.812793       
41              88.401000       172.268959      206.781145      0.020305        0.833098       
42              88.401000       174.064118      203.964258      0.020307        0.853405       
43              88.401000       175.865819      201.268753      0.020381        0.873786       
44              88.401000       177.665840      198.698470      0.020362        0.894148       
