#timestep       power           acc-energy      avg-power       dt              acc-time       
1               24.827000       0.501083        24.827000       0.020183        0.020183       
2               24.827000       1.012594        24.827000       0.020603        0.040786       
3               24.827000       1.513901        24.827000       0.020192        0.060978       
4               24.827000       2.014637        24.827000       0.020169        0.081147       
5               24.827000       2.515770        24.827000       0.020185        0.101332       
6               44.497000       3.413141        28.091923       0.020167        0.121499       
7               44.497000       4.310779        30.427879       0.020173        0.141672       
8               44.497000       5.208906        32.182347       0.020184        0.161856       
9               44.497000       6.106633        33.547214       0.020175        0.182031       
10              44.497000       7.004938        34.640357       0.020188        0.202219       
11              61.798000       8.252702        37.105804       0.020191        0.222410       
12              61.798000       9.500156        39.160399       0.020186        0.242596       
13              61.798000       10.746313       40.897671       0.020165        0.262761       
14              61.798000       11.993397       42.388330       0.020180        0.282941       
15              61.798000       13.242767       43.682722       0.020217        0.303158       
16              76.973000       14.796005       45.760321       0.020179        0.323337       
17              76.973000       16.349628       47.594260       0.020184        0.343521       
18              76.973000       17.903636       49.225030       0.020189        0.363710       
19              76.973000       19.456874       50.683593       0.020179        0.383889       
20              76.973000       21.010651       51.996909       0.020186        0.404075       
