#timestep       power           acc-energy      avg-power       dt              acc-time       
1               227.094000      4.583211        227.094000      0.020182        0.020182       
2               227.094000      9.240001        227.094000      0.020506        0.040688       
3               227.094000      13.850917       227.094000      0.020304        0.060992       
4               271.699000      19.367494       238.234277      0.020304        0.081296       
5               271.699000      24.883527       244.921424      0.020302        0.101598       
6               271.699000      30.408254       249.386989      0.020334        0.121932       
7               271.699000      35.926189       252.572671      0.020309        0.142241       
8               271.699000      41.442222       254.961594      0.020302        0.162543       
9               289.632000      47.349846       258.827191      0.020397        0.182940       
10              289.632000      53.202730       261.891477      0.020208        0.203148       
