#timestep       power           acc-energy      avg-power       dt              acc-time       
1               302.941000      6.109108        302.941000      0.020166        0.020166       
2               302.941000      12.318793       302.941000      0.020498        0.040664       
3               282.260000      18.090728       296.020938      0.020449        0.061113       
4               282.260000      23.803105       292.597576      0.020238        0.081351       
5               282.260000      29.510120       290.539730      0.020219        0.101570       
6               282.260000      35.209232       289.166745      0.020191        0.121761       
7               282.260000      40.912860       288.183674      0.020207        0.141968       
8               260.142000      46.162786       284.693619      0.020181        0.162149       
9               260.142000      51.408809       281.977946      0.020166        0.182315       
10              260.142000      56.653532       279.803690      0.020161        0.202476       
11              260.142000      61.895653       278.024020      0.020151        0.222627       
12              260.142000      67.142197       276.538633      0.020168        0.242795       
13              237.789000      71.936261       273.567674      0.020161        0.262956       
14              237.789000      76.740550       271.014798      0.020204        0.283160       
15              237.789000      81.545077       268.801863      0.020205        0.303365       
16              237.789000      86.342232       266.868082      0.020174        0.323539       
17              237.789000      91.138199       265.161703      0.020169        0.343708       
18              215.498000      95.495999       262.402108      0.020222        0.363930       
19              215.498000      99.852076       259.933972      0.020214        0.384144       
20              215.498000      104.206428      257.713437      0.020206        0.404350       
21              215.498000      108.557979      255.705499      0.020193        0.424543       
22              215.498000      112.907376      253.880762      0.020183        0.444726       
23              193.268000      116.809070      251.248769      0.020188        0.464914       
24              193.268000      120.695689      248.844778      0.020110        0.485024       
25              193.268000      124.600669      246.622164      0.020205        0.505229       
26              193.268000      128.499658      244.573514      0.020174        0.525403       
27              193.268000      132.404638      242.673564      0.020205        0.545608       
28              178.763000      136.010109      240.395260      0.020169        0.565777       
29              178.763000      139.615937      238.273597      0.020171        0.585948       
30              178.763000      143.225162      236.291344      0.020190        0.606138       
31              178.763000      146.830097      234.439022      0.020166        0.626304       
32              178.763000      150.438964      232.700427      0.020188        0.646492       
33              152.775000      153.524408      230.279244      0.020196        0.666688       
34              152.775000      156.607866      228.001861      0.020183        0.686871       
35              152.775000      159.704310      225.845711      0.020268        0.707139       
36              152.775000      162.786851      223.818603      0.020177        0.727316       
37              152.775000      165.870920      221.900006      0.020187        0.747503       
38              114.674000      168.183321      219.083407      0.020165        0.767668       
39              114.674000      170.500080      216.406087      0.020203        0.787871       
40              114.674000      172.814201      213.865463      0.020180        0.808051       
41              114.674000      175.126603      211.450398      0.020165        0.828216       
42              76.740000       176.675369      208.245858      0.020182        0.848398       
43              76.740000       178.226438      205.185800      0.020212        0.868610       
44              76.740000       179.776586      202.266611      0.020200        0.888810       
45              76.740000       181.319828      199.489314      0.020110        0.908920       
46              76.740000       182.866369      196.826696      0.020153        0.929073       
47              64.729000       184.172341      194.018999      0.020176        0.949249       
48              64.729000       185.478961      191.326866      0.020186        0.969435       
49              64.729000       186.794901      188.726517      0.020330        0.989765       
