#timestep       power           acc-energy      avg-power       dt              acc-time       
1               17.462000       0.352924        17.462000       0.020211        0.020211       
2               23.282000       0.830578        20.393793       0.020516        0.040727       
3               23.282000       1.303342        21.354714       0.020306        0.061033       
4               23.282000       1.776153        21.835890       0.020308        0.081341       
5               23.282000       2.248871        22.124756       0.020304        0.101645       
6               23.282000       2.721658        22.317456       0.020307        0.121952       
7               39.776000       3.533606        24.820749       0.020413        0.142365       
8               39.776000       4.337797        26.680508       0.020218        0.162583       
9               39.776000       5.140954        28.127228       0.020192        0.182775       
10              39.776000       5.944071        29.286045       0.020191        0.202966       
11              39.776000       6.746115        30.234010       0.020164        0.223130       
12              54.445000       7.844270        32.241144       0.020170        0.243300       
13              54.445000       8.942317        33.940809       0.020168        0.263468       
14              54.445000       10.042487       35.401382       0.020207        0.283675       
15              54.445000       11.143583       36.668705       0.020224        0.303899       
