#timestep       power           acc-energy      avg-power       dt              acc-time       
1               17.582000       0.354928        17.582000       0.020187        0.020187       
2               17.582000       0.716168        17.582000       0.020546        0.040733       
3               29.095000       1.307087        21.412563       0.020310        0.061043       
4               29.095000       1.897977        23.330433       0.020309        0.081352       
5               29.095000       2.488839        24.481986       0.020308        0.101660       
6               29.095000       3.080515        25.250947       0.020336        0.121996       
7               29.095000       3.666750        25.795840       0.020149        0.142145       
8               46.354000       4.601617        28.350269       0.020168        0.162313       
9               46.354000       5.536624        30.340324       0.020171        0.182484       
10              46.354000       6.471399        31.933869       0.020166        0.202650       
11              46.354000       7.406730        33.239672       0.020178        0.222828       
12              46.354000       8.343776        34.330450       0.020215        0.243043       
