#timestep       power           acc-energy      avg-power       dt              acc-time       
1               314.747000      6.355057        314.747000      0.020191        0.020191       
2               294.875000      12.417097       304.721513      0.020558        0.040749       
3               294.875000      18.403649       301.447137      0.020302        0.061051       
4               294.875000      24.391971       299.806668      0.020308        0.081359       
5               294.875000      30.400049       298.818967      0.020375        0.101734       
6               294.875000      36.386896       298.162819      0.020303        0.122037       
7               272.465000      41.931559       294.490078      0.020350        0.142387       
8               272.465000      47.469682       291.738720      0.020326        0.162713       
9               272.465000      53.001812       289.600483      0.020304        0.183017       
10              272.465000      58.533669       287.889379      0.020303        0.203320       
11              272.465000      64.070430       286.487852      0.020321        0.223641       
12              250.667000      69.159973       283.506416      0.020304        0.243945       
13              250.667000      74.251019       280.982458      0.020310        0.264255       
14              250.667000      79.341565       278.818978      0.020308        0.284563       
15              250.667000      84.431108       276.944069      0.020304        0.304867       
16              228.402000      89.070409       273.911935      0.020312        0.325179       
17              228.402000      93.707655       271.237444      0.020303        0.345482       
18              228.402000      98.349925       268.857418      0.020325        0.365807       
19              228.402000      102.988770      266.729437      0.020310        0.386117       
20              228.402000      107.625787      264.814852      0.020302        0.406419       
21              206.116000      111.819424      262.016387      0.020346        0.426765       
22              206.116000      116.005640      259.476910      0.020310        0.447075       
23              206.116000      120.191237      257.158464      0.020307        0.467382       
24              206.116000      124.381163      255.030988      0.020328        0.487710       
25              206.116000      128.566142      253.075983      0.020304        0.508014       
26              193.929000      132.503289      250.803097      0.020302        0.528316       
27              193.929000      136.444120      248.696534      0.020321        0.548637       
28              193.929000      140.387279      246.739333      0.020333        0.568970       
29              193.929000      144.327722      244.918405      0.020319        0.589289       
30              193.929000      148.273789      243.216519      0.020348        0.609637       
31              158.830000      151.498515      240.496737      0.020303        0.629940       
32              158.830000      154.723558      237.946555      0.020305        0.650245       
33              158.830000      157.948283      235.551047      0.020303        0.670548       
34              158.830000      161.174438      233.295369      0.020312        0.690860       
35              158.830000      164.403929      231.166404      0.020333        0.711193       
36              120.400000      166.848530      228.091886      0.020304        0.731497       
37              120.400000      169.293132      225.183435      0.020304        0.751801       
38              120.400000      171.746523      222.418306      0.020377        0.772178       
39              120.400000      174.192208      219.803389      0.020313        0.792491       
40              120.400000      176.636689      217.320365      0.020303        0.812794       
41              78.432000       178.229878      213.933958      0.020313        0.833107       
42              78.432000       179.826126      210.702713      0.020352        0.853459       
43              78.432000       181.423708      207.619472      0.020369        0.873828       
44              78.432000       183.016897      204.684605      0.020313        0.894141       
45              78.432000       184.610792      201.878908      0.020322        0.914463       
46              65.406000       185.940823      198.910164      0.020335        0.934798       
47              65.406000       187.271247      196.067009      0.020341        0.955139       
48              65.406000       188.602128      193.341508      0.020348        0.975487       
49              65.406000       189.932093      190.729151      0.020334        0.995821       
50              65.406000       191.260293      188.224607      0.020307        1.016128       
51              58.815000       192.456237      185.685763      0.020334        1.036462       
52              58.815000       193.650299      183.248388      0.020302        1.056764       
53              58.815000       194.846067      180.899612      0.020331        1.077095       
54              58.815000       196.043305      178.635133      0.020356        1.097451       
